81	80	80	80	80	80	80	81	81	81	80	7f	7f	80	80	80	81	81	80	80	81	80	80	80	80	81	81	80	81	82	83	81	7e	7e	7f	81	81	80	80	81	82	81	80	81	81	80	80	80	81	80	7f	80	81	81	80	80	80	81	7f	80	80	81	80	80	80	80	81	80	80	80	81	80	7f	81	81	80	80	81	80	81	80	7f	80	80	80	80	81	80	80	80	81	80	80	7f	80	7f	80	80	80	81	80	80	80	82	81	80	81	81	81	81	80	82	80	81	80	81	7f	80	80	81	81	80	81	82	81	80	80	80	80	80	80	81	81	80	80	80	81	81	81	80	80	80	80	80	80	81	81	82	80	80	80	81	80	80	80	82	81	81	7f	80	80	80	80	7e	7d	7e	80	82	82	81	81	80	80	81	81	81	80	80	80	80	80	80	80	81	80	7f	80	80	80	81	80	81	81	80	80	80	81	81	81	80	80	80	80	7f	7c	7a	7f	84	84	82	81	81	83	86	89	84	79	76	7c	7f	81	80	81	81	81	80	80	81	81	80	80	80	80	80	80	81	80	80	81	80	81	82	87	8a	87	81	7b	78	7a	7f	82	81	80	7f	81	81	
81	80	80	81	81	81	80	80	81	81	80	80	7f	80	80	80	81	81	80	80	80	80	81	80	7f	81	81	81	81	82	82	80	7e	7e	80	81	81	80	81	82	82	80	7f	7f	7f	80	81	80	81	80	7f	80	80	81	81	80	80	81	80	7f	7f	81	80	80	80	80	81	81	80	81	81	81	80	81	81	7f	7f	80	80	80	80	80	81	80	7f	80	80	80	80	7f	80	80	80	80	80	80	80	80	80	81	81	7f	80	81	81	7f	80	80	80	80	80	81	81	81	80	81	80	7f	80	80	81	80	81	81	81	81	80	7f	80	80	81	80	80	80	80	80	81	81	7f	7f	80	80	80	80	80	7f	80	81	80	80	81	80	80	80	80	80	81	80	80	7f	7f	80	80	7e	7e	7e	7f	81	81	81	81	80	81	81	82	81	81	81	80	80	80	81	81	81	81	80	80	7f	80	80	80	81	80	80	80	80	80	80	80	80	80	80	81	80	7d	7a	7c	82	85	83	82	81	82	84	89	88	7f	77	78	7e	81	80	81	81	81	80	7f	80	80	80	7f	80	80	7f	81	81	81	81	80	81	82	85	8a	88	81	7b	7a	7c	7e	81	82	81	7f	80	82	82	
80	7f	80	81	80	81	80	80	81	80	80	80	7f	80	81	80	80	81	80	81	80	81	81	7f	80	81	81	81	81	81	80	7f	7d	7e	7f	80	80	80	80	81	80	7f	7f	80	80	80	81	80	80	80	80	81	80	80	81	81	81	81	81	80	7f	81	81	81	81	81	80	80	80	80	81	80	80	80	81	80	80	7f	80	81	80	80	80	80	7f	80	81	80	80	80	80	80	80	81	80	80	81	80	80	80	81	7f	80	80	80	7f	7f	80	80	80	80	80	81	80	80	81	80	80	80	80	80	80	80	80	80	80	81	7f	80	80	80	80	80	80	80	80	81	80	80	7f	80	80	80	80	80	80	80	7f	7f	7f	81	81	80	80	80	80	81	81	80	7f	7f	80	80	7f	7f	7f	80	81	81	81	82	81	81	81	81	81	81	81	7f	80	80	80	80	7f	80	81	80	7f	80	80	80	81	80	7f	80	80	80	80	7f	80	80	80	80	80	7f	7b	7a	7f	83	85	82	82	81	83	86	89	86	7b	75	7a	7e	80	81	81	81	81	81	80	81	81	80	7f	80	80	80	80	7f	80	81	83	86	89	87	81	7b	7c	7d	7d	7e	7f	80	7f	7f	81	81	82	
7f	80	80	80	81	80	80	80	80	80	7f	7f	7f	80	81	81	80	81	81	80	80	80	81	80	80	82	81	81	81	82	80	7e	7d	7c	7d	7e	80	80	80	80	80	80	80	81	82	80	80	80	80	80	80	81	80	80	80	81	81	82	81	80	7f	80	80	81	81	80	80	7f	80	80	80	80	80	80	81	81	80	80	81	80	80	80	80	80	7f	7f	80	81	80	80	7f	7f	7f	81	80	81	82	81	81	80	80	7f	7f	80	80	7f	7f	80	80	81	81	80	80	7f	80	80	80	80	80	80	7f	7f	80	80	81	81	80	80	80	81	81	81	80	7f	80	80	80	80	80	80	80	80	80	80	80	81	80	80	80	80	81	80	80	80	7f	81	82	82	80	7f	80	80	80	7f	7f	7f	81	81	80	81	82	82	81	81	80	80	80	81	80	80	80	80	80	7f	80	81	80	80	80	80	80	80	81	80	80	80	80	81	80	81	80	80	80	81	80	7e	7a	7b	81	85	84	82	82	82	84	88	89	82	77	75	7c	80	81	81	82	82	80	80	81	81	80	80	7f	7f	80	80	7f	80	82	86	89	88	81	79	78	7e	7f	7e	7e	7f	7f	80	80	81	82	81	
81	81	81	81	80	81	80	80	80	80	80	80	80	80	81	81	81	80	80	80	7f	7f	7f	80	81	82	83	82	82	82	80	7f	7e	7d	7e	80	81	80	81	80	7f	81	80	81	81	80	80	80	81	80	80	81	80	7f	80	81	81	81	81	80	81	81	80	80	81	80	80	80	80	80	80	7f	80	80	80	81	81	81	80	7f	80	81	81	80	80	7f	7f	80	80	80	7f	7f	80	80	81	80	81	81	82	81	80	80	80	80	7f	7f	7f	81	81	81	81	81	80	7f	7f	80	80	80	81	80	81	81	80	7f	80	81	80	80	81	81	81	81	7f	7f	80	80	7f	80	81	80	81	80	80	81	80	80	80	80	80	81	81	80	80	80	80	80	80	81	80	80	81	80	80	7e	7e	80	81	80	81	81	82	81	80	81	80	81	81	81	80	80	80	80	80	7f	7f	80	80	81	80	80	80	81	81	80	80	80	81	81	81	81	80	80	80	81	80	7f	7c	7a	7d	84	86	84	82	81	83	86	88	87	7c	75	78	7f	80	81	81	81	81	80	80	80	80	80	7f	80	80	80	80	82	85	89	87	80	79	76	79	7e	80	7f	7f	7f	80	81	81	81	81	82	
81	81	81	80	81	80	80	80	80	80	80	81	80	80	81	81	81	81	80	80	7f	80	80	80	80	82	83	82	82	81	82	80	7f	7e	7f	81	81	80	81	81	80	81	80	81	81	80	7f	80	81	80	80	80	80	80	80	81	80	80	81	81	81	80	80	80	80	80	81	80	80	80	80	7f	80	80	81	80	80	81	80	7f	80	81	81	81	80	80	80	80	80	80	80	80	80	80	80	80	80	80	81	81	80	81	80	80	7f	7f	80	81	80	80	80	80	81	80	81	81	7f	80	81	80	81	82	81	80	7f	7f	80	80	80	80	80	80	80	80	80	80	7f	81	81	80	81	80	80	81	80	80	80	81	80	80	81	81	80	81	81	7f	7f	81	81	80	80	80	80	7f	7f	80	81	81	80	80	81	81	81	81	80	81	81	80	80	80	81	80	81	80	80	80	80	81	80	80	80	81	81	80	80	81	81	81	80	81	80	80	81	80	80	80	7e	7a	7b	80	85	84	81	81	81	84	86	8a	84	79	77	7b	7f	81	80	80	80	80	80	80	80	80	7f	7f	80	80	82	85	89	88	81	79	77	7a	7e	7f	80	80	80	81	81	81	80	7f	81	82	
80	80	7f	80	80	80	7f	80	80	80	80	80	81	80	81	81	82	82	81	7f	7f	80	80	80	81	82	82	82	82	81	82	80	7e	7e	80	80	81	80	80	80	80	81	81	82	80	80	80	80	7f	80	7f	80	80	80	80	80	80	80	81	81	80	7f	7f	80	80	81	81	80	80	80	81	80	7f	80	81	80	80	80	81	80	80	80	80	80	80	80	81	80	7f	80	80	81	80	7f	81	81	81	81	81	80	80	81	81	80	7f	7f	80	80	80	7f	80	80	81	80	81	81	80	80	80	80	80	80	81	81	81	7f	7f	81	80	80	7f	80	80	80	80	80	81	81	80	80	81	80	80	81	81	80	80	80	81	80	81	80	81	81	81	80	80	80	80	7f	7f	80	80	7f	7f	80	80	80	81	80	81	81	81	81	81	81	80	81	80	80	80	80	81	81	80	80	80	80	81	80	80	80	80	80	80	80	81	80	80	81	81	7f	80	81	81	81	80	7b	78	7c	81	84	82	81	81	83	84	89	89	81	78	78	7d	80	81	80	80	80	80	81	81	80	80	80	80	81	85	88	88	82	7b	78	7b	7e	81	81	80	80	81	80	80	80	7f	80	81	82	
80	80	80	80	80	80	80	80	80	7f	80	81	81	81	80	81	81	81	80	80	7f	80	80	80	81	81	83	82	80	81	81	7f	7e	7e	80	81	81	80	80	80	80	80	81	81	80	81	80	80	80	7f	80	80	81	80	80	80	80	80	81	81	80	80	81	80	7f	80	81	81	81	81	82	81	80	81	81	81	80	80	81	80	81	80	80	80	80	81	80	81	80	80	81	81	7f	7f	80	81	81	81	81	7f	80	81	81	80	80	81	80	80	80	80	80	80	82	82	81	80	80	80	80	80	80	80	81	81	81	80	80	80	81	81	80	80	80	81	81	81	81	80	80	81	80	80	80	80	81	80	80	80	81	80	80	80	80	80	81	81	81	80	80	80	80	80	7f	7f	80	81	80	80	81	80	80	82	81	81	81	80	81	81	80	80	80	80	80	80	81	80	80	80	81	80	80	80	80	81	80	80	80	80	80	80	81	80	80	81	81	82	81	7f	7a	7a	7f	84	84	82	81	82	83	87	89	86	7c	75	79	7e	80	80	80	80	81	82	80	80	80	81	82	85	89	88	82	7a	78	7a	7d	7e	80	81	82	81	80	81	80	80	80	81	82	80	
81	80	81	80	81	81	80	80	80	81	81	81	81	81	81	81	80	81	81	80	7f	7f	80	81	80	81	82	82	80	82	82	7f	7d	7d	7e	80	80	80	81	81	80	80	80	80	81	81	80	7f	81	80	80	80	81	80	80	80	80	81	80	80	7f	80	80	81	80	80	81	80	80	80	81	81	80	80	80	7f	7f	7f	81	80	80	7f	80	80	7f	80	80	81	80	80	81	81	80	80	80	80	80	80	80	7f	7f	81	81	80	80	80	80	80	81	81	81	81	81	81	80	80	80	80	80	80	80	80	80	81	80	80	81	81	81	81	81	80	80	81	81	81	80	80	80	80	80	80	80	7f	80	81	81	80	81	80	80	80	80	7f	80	81	80	80	81	81	81	80	7f	7e	7f	7f	80	80	81	80	81	81	80	80	81	80	80	80	80	80	80	80	80	80	80	80	7f	81	81	80	80	80	81	81	81	80	80	80	80	82	82	81	80	80	80	81	81	81	7e	7a	7c	82	85	83	83	81	82	84	87	88	82	77	75	7a	80	80	81	80	81	82	81	80	80	82	86	88	86	80	7a	78	7b	7d	7f	7f	81	81	82	81	81	80	81	81	81	81	80	80	
81	80	80	80	81	80	80	80	80	81	82	82	81	80	81	81	81	80	81	80	7f	7f	80	81	80	81	82	82	81	82	82	7f	7d	7d	7e	80	80	80	81	81	80	7f	7f	80	80	7f	80	80	80	80	7f	80	80	80	81	81	80	80	80	80	7f	80	80	80	7f	80	80	80	80	80	80	81	80	80	7f	80	80	80	80	81	81	80	80	80	7f	80	81	80	80	81	81	80	80	80	80	80	81	80	80	80	80	81	80	81	81	80	7f	80	81	80	7f	81	81	80	7f	80	81	80	80	80	81	80	81	81	80	80	80	80	81	81	80	80	80	80	80	80	80	81	80	80	80	80	80	80	80	81	81	80	81	80	80	81	80	81	81	81	80	80	81	82	81	80	7f	7e	7f	7f	80	81	82	81	81	81	80	80	80	80	80	80	81	81	80	80	81	81	80	81	80	80	81	80	80	7f	80	82	81	80	80	80	81	81	80	81	80	80	80	80	80	81	7f	7c	7a	7e	84	84	83	82	81	82	85	89	88	7d	75	77	7d	80	80	81	80	80	80	80	82	85	89	87	80	7a	78	7b	7e	7f	7e	80	81	81	81	82	81	80	81	80	80	80	80	81	
81	80	81	80	7f	80	7f	80	80	81	82	81	80	80	80	81	81	80	81	80	80	80	80	81	81	81	82	81	82	81	80	7f	7d	7c	7e	80	7f	81	82	82	80	7f	80	80	80	7f	7f	80	7f	80	7f	7f	80	80	81	81	80	81	80	80	80	81	80	80	80	7f	7f	80	81	80	80	80	80	80	80	80	80	81	80	80	81	80	81	81	80	81	81	80	7f	80	80	80	80	80	80	80	81	81	81	80	80	81	81	81	80	7f	7f	80	81	7e	7c	7c	7d	7c	7d	7d	7e	7f	7f	7f	80	80	81	81	80	81	81	81	81	81	80	7f	80	80	80	80	7f	80	81	80	80	7f	81	80	80	80	80	80	80	80	81	81	80	80	81	80	7f	80	80	81	81	81	80	7f	7f	80	81	80	81	81	80	81	80	80	81	81	81	81	81	81	80	80	81	80	80	81	80	80	80	7f	7f	7f	80	80	81	80	80	81	80	80	81	81	80	80	81	80	80	80	80	7d	7a	7b	81	85	84	82	81	82	84	87	89	84	79	75	7b	7f	80	80	7f	7f	7f	82	85	88	88	82	7a	78	7b	7f	7f	7f	80	7f	80	81	81	80	80	80	7f	80	80	7f	7f	80	
80	80	81	81	80	80	80	81	82	82	81	80	80	80	7f	81	81	7f	80	81	80	7f	80	80	81	82	82	82	82	82	81	7f	7d	7d	7f	80	80	81	81	81	80	80	80	81	81	81	81	80	7f	80	80	80	7f	80	80	80	80	82	81	80	80	80	81	81	81	80	7f	80	80	80	80	80	80	80	80	80	80	81	81	80	80	80	7f	80	80	80	80	7f	7f	7f	80	80	80	81	80	80	81	81	80	81	7f	80	80	80	7f	7e	7e	7e	7d	7c	7b	7b	7b	7b	7b	79	7a	7a	7a	7a	7b	7d	80	80	80	80	81	81	81	81	80	80	80	81	81	80	7f	7f	81	81	7f	7f	81	80	81	81	81	80	7f	80	81	81	7f	7f	80	80	80	80	7f	80	81	81	80	7f	7f	7f	80	80	81	81	81	82	80	81	81	81	80	80	80	81	81	80	80	80	80	81	81	81	80	7f	80	80	80	80	81	80	81	81	80	80	80	80	7f	80	80	7f	80	80	80	7f	7c	79	7f	85	86	83	81	81	82	84	89	88	7f	76	77	7d	80	80	7f	7f	80	84	88	88	82	7b	78	7b	7e	7f	7f	7f	80	81	81	81	80	80	7f	81	80	80	80	80	80	7f	
80	80	81	80	80	80	80	82	82	82	80	80	80	80	80	80	7f	80	80	81	80	80	80	7f	80	82	83	82	82	82	81	7f	7e	7d	7e	81	81	81	81	80	81	81	81	81	80	81	81	80	7f	80	80	81	80	7f	80	81	81	81	81	7f	7f	80	80	80	80	80	80	80	80	80	80	80	80	80	81	81	81	81	81	80	80	7f	80	7f	81	82	81	80	80	80	80	80	80	80	80	7f	82	80	7f	7f	7e	7e	7e	7e	7e	7e	7e	7c	7b	7d	80	81	81	82	80	7e	7d	7d	7b	7a	79	78	7a	7b	7c	7d	80	80	80	80	81	81	81	80	81	80	80	80	81	81	80	80	80	80	81	82	82	80	80	80	81	81	7f	80	81	80	80	7f	7f	80	81	80	80	7e	7f	7f	7f	80	81	81	81	81	80	80	80	80	80	80	80	81	80	80	81	80	80	80	80	80	80	7f	81	80	81	80	80	81	81	80	80	80	80	80	80	7f	80	7f	80	80	81	80	7f	7a	7c	82	86	84	83	81	82	83	86	89	84	79	74	7a	7f	80	80	80	83	88	88	82	7b	79	7b	7e	80	80	80	80	81	81	81	81	81	80	80	81	82	80	7f	80	80	80	
80	81	80	80	7f	80	81	81	82	81	7f	7f	80	80	80	7f	7f	80	81	83	80	80	81	81	81	81	82	82	82	83	81	80	7e	7d	7e	81	81	80	80	80	81	82	81	81	80	80	81	80	7f	7f	7f	80	80	80	80	80	80	80	81	80	80	81	81	80	80	81	80	80	81	81	81	80	7f	7f	81	80	80	81	81	80	81	80	7f	80	80	81	81	80	81	80	80	80	80	80	7f	7f	7f	80	7e	7d	7d	7e	7f	7f	81	80	7e	7e	7f	81	85	86	85	85	85	86	86	86	86	85	81	7d	7b	79	77	78	7a	7c	7e	80	81	81	80	80	81	81	81	80	81	81	81	81	80	80	80	81	81	81	80	81	81	81	80	80	81	80	80	80	80	80	81	81	80	7f	7f	80	80	81	81	81	80	81	80	7f	80	80	80	80	80	81	80	80	81	80	80	80	80	80	80	80	81	80	81	80	80	80	80	80	80	80	7f	81	80	80	81	80	80	80	80	80	80	7c	7a	7e	83	85	84	82	82	82	83	87	88	7f	77	77	7c	80	81	84	88	88	82	7b	79	7b	7e	81	80	80	81	80	81	81	81	81	81	80	80	80	80	80	80	80	81	80	
81	81	80	80	80	81	82	82	82	81	7f	80	7f	80	7f	7f	7f	80	82	82	80	7f	80	80	81	81	82	81	81	82	82	80	7e	7e	7f	81	81	81	81	81	81	81	81	81	7f	80	81	80	7f	7f	80	80	82	81	7f	7f	80	81	81	80	80	81	80	81	80	80	81	81	81	80	81	81	7f	80	81	80	80	81	81	80	81	80	81	81	7f	7f	81	81	81	80	80	81	80	7f	7e	7e	7e	7f	81	80	80	82	83	83	82	81	81	83	84	83	84	84	84	83	84	84	86	88	89	89	88	86	85	83	7e	7b	78	78	78	7b	7e	80	80	80	80	80	81	81	81	81	81	81	80	81	80	7f	80	80	80	81	81	81	82	81	80	81	81	80	80	7f	81	81	80	7f	7f	7f	7f	81	81	81	81	81	80	80	80	80	81	80	81	80	80	81	81	81	80	80	81	81	81	80	80	81	81	80	80	80	80	80	81	80	80	81	81	81	81	80	80	80	80	81	80	7e	7b	7b	80	84	85	83	82	81	82	85	89	86	7b	75	79	7f	84	87	88	83	7a	78	7a	7e	7f	80	80	80	81	81	82	82	81	81	82	81	80	7d	7f	80	81	80	81	80	
